id,categoria,subcategoria,titulo,contenido,fuente,fuente_url,nivel_confianza,provincia,municipio,lat,lon,fecha_verificacion
WIKIDATA-0145,geografia,lugar,Q24023631,Q24023631. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q24023631,media,Cádiz,,,,2026-08-28
WIKIDATA-0146,geografia,lugar,Q24023634,Q24023634. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q24023634,media,Cádiz,,,,2026-08-28
WIKIDATA-0147,geografia,lugar,Aguadulce,Aguadulce. playa en Rota. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q140529814,media,Cádiz,,,,2026-08-28
WIKIDATA-0148,geografia,lugar,Playa de la Cachucha,Playa de la Cachucha. Playa de Andalucía. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q3277360,media,Cádiz,,,,2026-08-28
WIKIDATA-0149,geografia,lugar,Playa de la Media Luneta Puerto Real,Playa de la Media Luneta Puerto Real. playa española. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q114586539,media,Cádiz,,,,2026-08-28
WIKIDATA-0150,geografia,lugar,Playa de la Media Luneta Puerto Real,Playa de la Media Luneta Puerto Real. playa española. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q114586539,media,Cádiz,,,,2026-08-28
WIKIDATA-0151,geografia,lugar,Playa de Fuentebravía,Playa de Fuentebravía. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5844404,media,Cádiz,,,,2026-08-28
WIKIDATA-0152,geografia,lugar,Playa de El Aculadero,"Playa de El Aculadero. playa del Puerto de Santa María, España. (provincia de Cádiz)",Wikidata,http://www.wikidata.org/entity/Q6078701,media,Cádiz,,,,2026-08-28
WIKIDATA-0153,geografia,lugar,Playa de La Calita,Playa de La Calita. playa española. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q6078781,media,Cádiz,,,,2026-08-28
WIKIDATA-0154,geografia,lugar,Playa de La Calita,Playa de La Calita. playa española. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q6078781,media,Cádiz,,,,2026-08-28
WIKIDATA-0155,geografia,lugar,Playa de La Muralla,Playa de La Muralla. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q6078818,media,Cádiz,,,,2026-08-28
WIKIDATA-0156,geografia,lugar,Playa de La Puntilla,Playa de La Puntilla. playa de El Puerto de Santa María. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q6078823,media,Cádiz,,,,2026-08-28
WIKIDATA-0157,geografia,lugar,Playa de Levante (El Puerto de Santa María),Playa de Levante (El Puerto de Santa María). (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q6078863,media,Cádiz,,,,2026-08-28
WIKIDATA-0158,geografia,lugar,Playa de Levante (El Puerto de Santa María),Playa de Levante (El Puerto de Santa María). (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q6078863,media,Cádiz,,,,2026-08-28
WIKIDATA-0159,geografia,lugar,Playa de Vistahermosa,Playa de Vistahermosa. playa española. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q6079076,media,Cádiz,,,,2026-08-28
WIKIDATA-0160,geografia,lugar,Playa de Valdelagrana,Playa de Valdelagrana. playa de El Puerto de Santa María. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q23978574,media,Cádiz,,,,2026-08-28
WIKIDATA-0161,geografia,lugar,Playa de Valdelagrana,Playa de Valdelagrana. playa de El Puerto de Santa María. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q23978574,media,Cádiz,,,,2026-08-28
WIKIDATA-0162,geografia,lugar,Playa de Santa Catalina,Playa de Santa Catalina. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q23979166,media,Cádiz,,,,2026-08-28
WIKIDATA-0163,geografia,lugar,Q24024654,Q24024654. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q24024654,media,Cádiz,,,,2026-08-28
WIKIDATA-0164,geografia,lugar,Playa del Ancla,Playa del Ancla. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q114567524,media,Cádiz,,,,2026-08-28
WIKIDATA-0165,geografia,lugar,Q24023199,Q24023199. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q24023199,media,Cádiz,,,,2026-08-28
WIKIDATA-0166,geografia,lugar,Q24023200,Q24023200. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q24023200,media,Cádiz,,,,2026-08-28
WIKIDATA-0167,geografia,lugar,Q131745317,Q131745317. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q131745317,media,Cádiz,,,,2026-08-28
WIKIDATA-0168,geografia,lugar,Faro del Cabo Espartel,Faro del Cabo Espartel. faro de Marruecos. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q38217997,media,Cádiz,,,,2026-08-28
WIKIDATA-0169,geografia,lugar,Faro de Charf,Faro de Charf. faro de Marruecos. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q46648571,media,Cádiz,,,,2026-08-28
WIKIDATA-0170,geografia,lugar,Faro de Cabo Malabata,Faro de Cabo Malabata. faro de Marruecos. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q38189686,media,Cádiz,,,,2026-08-28
WIKIDATA-0171,geografia,lugar,Faro de Cabo Trafalgar,Faro de Cabo Trafalgar. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5856371,media,Cádiz,,,,2026-08-28
WIKIDATA-0172,geografia,lugar,Faro de Punta Cires,Faro de Punta Cires. faro de Marruecos. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q46405761,media,Cádiz,,,,2026-08-28
WIKIDATA-0173,geografia,lugar,Baliza de Barbate,"Baliza de Barbate. baliza situada en Barbate, España. (provincia de Cádiz)",Wikidata,http://www.wikidata.org/entity/Q30134302,media,Cádiz,,,,2026-08-28
WIKIDATA-0174,geografia,lugar,Faro de Roche,Faro de Roche. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q28375388,media,Cádiz,,,,2026-08-28
WIKIDATA-0175,geografia,lugar,Faro de Camarinal,Faro de Camarinal. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q11034482,media,Cádiz,,,,2026-08-28
WIKIDATA-0176,geografia,lugar,Faro de Punta de Tarifa,Faro de Punta de Tarifa. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5856492,media,Cádiz,,,,2026-08-28
WIKIDATA-0177,geografia,lugar,Faro de Punta Carnero,"Faro de Punta Carnero. faro situado en Algeciras, provincia de Cádiz, España. (provincia de Cádiz)",Wikidata,http://www.wikidata.org/entity/Q3211185,media,Cádiz,,,,2026-08-28
WIKIDATA-0178,geografia,lugar,Faro de Isla Verde,Faro de Isla Verde. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q3183461,media,Cádiz,,,,2026-08-28
WIKIDATA-0179,geografia,lugar,Faro de Punta Almina,Faro de Punta Almina. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q30302794,media,Cádiz,,,,2026-08-28
WIKIDATA-0180,geografia,lugar,Faro de Punta Europa,Faro de Punta Europa. faro situado en el Reino Unido. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q3739779,media,Cádiz,,,,2026-08-28
WIKIDATA-0181,geografia,lugar,Q5559144,Q5559144. faro situado en el Reino Unido. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5559144,media,Cádiz,,,,2026-08-28
WIKIDATA-0182,geografia,lugar,Q5559204,Q5559204. faro situado en el Reino Unido. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5559204,media,Cádiz,,,,2026-08-28
WIKIDATA-0183,geografia,lugar,Q5559147,Q5559147. faro situado en el Reino Unido. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5559147,media,Cádiz,,,,2026-08-28
WIKIDATA-0184,geografia,lugar,Q15221662,Q15221662. faro situado en el Reino Unido. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q15221662,media,Cádiz,,,,2026-08-28
WIKIDATA-0185,geografia,lugar,Q15221663,Q15221663. faro situado en el Reino Unido. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q15221663,media,Cádiz,,,,2026-08-28
WIKIDATA-0186,geografia,lugar,Gibraltar Aerobeacon,Gibraltar Aerobeacon. faro situado en el Reino Unido. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5559122,media,Cádiz,,,,2026-08-28
WIKIDATA-0187,geografia,lugar,Faro de Rota,Faro de Rota. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5856504,media,Cádiz,,,,2026-08-28
WIKIDATA-0188,geografia,lugar,Faro de La Higuera,"Faro de La Higuera. faro de Andalucía, España. (provincia de Cádiz)",Wikidata,http://www.wikidata.org/entity/Q28375214,media,Cádiz,,,,2026-08-28
WIKIDATA-0189,geografia,lugar,Faro de San Sebastián,"Faro de San Sebastián. faro situado en Cádiz, España. (provincia de Cádiz)",Wikidata,http://www.wikidata.org/entity/Q30754792,media,Cádiz,,,,2026-08-28
WIKIDATA-0190,geografia,lugar,Faro de las Puercas,Faro de las Puercas. faro en cadiz. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q138009798,media,Cádiz,,,,2026-08-28
WIKIDATA-0191,geografia,lugar,Faro de Carbonera,"Faro de Carbonera. faro situado en La Línea de la Concepción, provincia de Cádiz, España. (provincia de Cádiz)",Wikidata,http://www.wikidata.org/entity/Q30069010,media,Cádiz,,,,2026-08-28
WIKIDATA-0192,geografia,lugar,Faro de Punta Doncella,Faro de Punta Doncella. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5856461,media,Cádiz,,,,2026-08-28
WIKIDATA-0193,geografia,lugar,Faro de Chipiona,"Faro de Chipiona. faro situado en Chipiona, provincia de Cádiz, España. (provincia de Cádiz)",Wikidata,http://www.wikidata.org/entity/Q1190267,media,Cádiz,,,,2026-08-28
WIKIDATA-0194,geografia,lugar,Q131824651,Q131824651. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q131824651,media,Cádiz,,,,2026-08-28
WIKIDATA-0195,geografia,lugar,Faro de San Jerónimo,Faro de San Jerónimo. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q5856515,media,Cádiz,,,,2026-08-28
WIKIDATA-0196,geografia,lugar,faro de Bonanza,faro de Bonanza. faro en Sanlúcar de Barrameda. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q114054252,media,Cádiz,,,,2026-08-28
WIKIDATA-0197,geografia,lugar,Faro de Marbella,Faro de Marbella. faro situado en España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q3183741,media,Cádiz,,,,2026-08-28
WIKIDATA-0198,geografia,lugar,Parque Nacional de Doñana,Parque Nacional de Doñana. parque nacional de España. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q463141,media,Cádiz,,,,2026-08-28
WIKIDATA-0199,geografia,lugar,Parque nacional de la Sierra de las Nieves,"Parque nacional de la Sierra de las Nieves. Parque natural situado en Málaga, Andalucía, España. (provincia de Cádiz)",Wikidata,http://www.wikidata.org/entity/Q1420336,media,Cádiz,,,,2026-08-28
WIKIDATA-0200,geografia,lugar,Cabo Espartel,Cabo Espartel. cabo marroquí. (provincia de Cádiz),Wikidata,http://www.wikidata.org/entity/Q772975,media,Cádiz,,,,2026-08-28
